Filename,Verdict,Ref#,Title,Status,EffectiveStatus,FpReason,Source,Retracted,Authors,FoundAuthors,PaperURL,DOI,ArxivID,FailedDBs
post.zip/PMC10601128.pdf,,3,"Randomized, double-blind, phase III trial of ipilimumab versus placebo in asymptomatic or minimally symptomatic patients with metastatic chemotherapy-naive castration-resistant prostate cancer",verified,verified,,Europe PMC,false,Beer TM; Kwon ED; Drake CG; Fizazi K; Logothetis C; Gravis G,Beer TM; Kwon ED; Drake CG; Fizazi K; Logothetis C; Gravis G; Ganju V; Polikoff J; Saad F; Humanski P; Piulats JM; Gonzalez Mella P; Ng SS; Jaeger D; Parnis FX; Franke FA; Puente J; Carvajal R; Sengeløv L; McHenry MB; Varma A; van den Eertwegh AJ; Gerritsen W.,https://doi.org/10.1200/jco.2016.69.1584,,,
post.zip/PMC10601128.pdf,,4,Nivolumab plus ipilimumab for metastatic castration-resistant prostate cancer: preliminary analysis of patients in the CheckMate 650 trial,verified,verified,,CrossRef,false,Sharma P; Pachynski RK; Narayan V; Fléchon A; Gravis G; Galsky MD,Padmanee Sharma; Russell K. Pachynski; Vivek Narayan; Aude Fléchon; Gwenaelle Gravis; Matthew D. Galsky; Hakim Mahammedi; Akash Patnaik; Sumit K. Subudhi; Marika Ciprotti; Burcin Simsek; Abdel Saci; Yanhua Hu; G. Celine Han; Karim Fizazi,https://doi.org/10.1016/j.ccell.2020.08.007,,,
post.zip/PMC10601128.pdf,,5,Entinostat converts immune-resistant breast and pancreatic cancers into checkpoint-responsive tumors by reprogramming tumor-infiltrating MDSCs,verified,verified,,CrossRef,false,Christmas BJ; Rafie CI; Hopkins AC; Scott BA; Ma HS; Cruz KA,Brian J. Christmas; Christine I. Rafie; Alexander C. Hopkins; Blake A. Scott; Hayley S. Ma; Kayla A. Cruz; Skylar Woolman; Todd D. Armstrong; Roisin M. Connolly; Nilo A. Azad; Elizabeth M. Jaffee; Evanthia T. Roussos Torres,https://doi.org/10.1158/2326-6066.cir-18-0070,,,
post.zip/PMC10601128.pdf,,6,VISTA is an inhibitory immune checkpoint that is increased after ipilimumab therapy in patients with prostate cancer,verified,verified,,Europe PMC,false,Gao J; Ward JF; Pettaway CA; Shi LZ; Subudhi SK; Vence LM,Gao J; Ward JF; Pettaway CA; Shi LZ; Subudhi SK; Vence LM; Zhao H; Chen J; Chen H; Efstathiou E; Troncoso P; Allison JP; Logothetis CJ; Wistuba II; Sepulveda MA; Sun J; Wargo J; Blando J; Sharma P.,https://doi.org/10.1038/nm.4308,,,
post.zip/PMC10601128.pdf,,7,The PEMDAC phase 2 study of pembrolizumab and entinostat in patients with metastatic uveal melanoma,verified,verified,,Europe PMC,false,Ny L; Jespersen H; Karlsson J; Alsén S; Filges S; All-Eriksson C,Ny L; Jespersen H; Karlsson J; Alsén S; Filges S; All-Eriksson C; Andersson B; Carneiro A; Helgadottir H; Levin M; Ljuslinder I; Olofsson Bagge R; Sah VR; Stierner U; Ståhlberg A; Ullenhag G; Nilsson LM; Nilsson JA.,https://doi.org/10.1038/s41467-021-25332-w,,,
post.zip/PMC10601128.pdf,,8,A phase II trial of pembrolizumab and vorinostat in recurrent metastatic head and neck squamous cell carcinomas and salivary gland cancer,verified,verified,,Europe PMC,false,Rodriguez CP; Wu QV; Voutsinas J; Fromm JR; Jiang X; Pillarisetty VG,Rodriguez CP; Wu QV; Voutsinas J; Fromm JR; Jiang X; Pillarisetty VG; Lee SM; Santana-Davila R; Goulart B; Baik CS; Chow LQM; Eaton K; Martins R.,https://doi.org/10.1158/1078-0432.ccr-19-2214,,,
post.zip/PMC10601128.pdf,,9,Entinostat plus pembrolizumab in patients with metastatic NSCLC previously treated with anti-PD-(L)1 therapy,verified,verified,,Europe PMC,false,Hellmann MD; Jänne PA; Opyrchal M; Hafez N; Raez LE; Gabrilovich DI,Hellmann MD; Jänne PA; Opyrchal M; Hafez N; Raez LE; Gabrilovich DI; Wang F; Trepel JB; Lee MJ; Yuno A; Lee S; Brouwer S; Sankoh S; Wang L; Tamang D; Schmidt EV; Meyers ML; Ramalingam SS; Shum E; Ordentlich P.,https://doi.org/10.1158/1078-0432.ccr-20-3305,,,
post.zip/PMC10601128.pdf,,10,[11C]Mar-tinostat PET analysis reveals reduced HDAC I availability in Alzheimer’s disease,verified,verified,,CrossRef,false,Pascoal TA; Chamoun M; Lax E; Wey HY; Shin M; Ng KP,Tharick A. Pascoal; Mira Chamoun; Elad Lax; Hsiao-Ying Wey; Monica Shin; Kok Pin Ng; Min Su Kang; Sulantha Mathotaarachchi; Andrea L. Benedet; Joseph Therriault; Firoza Z. Lussier; Frederick A. Schroeder; Jonathan M. DuBois; Baileigh G. Hightower; Tonya M. Gilbert; Nicole R. Zürcher; Changning Wang; Robert Hopewell; Mallar Chakravarty; Melissa Savard; Emilie Thomas; Sara Mohaddes; Sarah Farzin; Alyssa Salaciak; Stephanie Tullo; A. Claudio Cuello; Jean-Paul Soucy; Gassan Massarweh; Heungsun Hwang; Eliane Kobayashi; Bradley T. Hyman; Bradford C. Dickerson; Marie-Christine Guiot; Moshe Szyf; Serge Gauthier; Jacob M. Hooker; Pedro Rosa-Neto,https://doi.org/10.1038/s41467-022-30653-5,,,
post.zip/PMC10601128.pdf,,11,PET neuroimaging reveals histone deacetylase dysregulation in schizophrenia,verified,verified,,Europe PMC,false,Gilbert TM; Zürcher NR; Wu CJ; Bhanot A; Hightower BG; Kim M,Gilbert TM; Zürcher NR; Wu CJ; Bhanot A; Hightower BG; Kim M; Albrecht DS; Wey HY; Schroeder FA; Rodriguez-Thompson A; Morin TM; Hart KL; Pellegrini AM; Riley MM; Wang C; Stufflebeam SM; Haggarty SJ; Holt DJ; Loggia ML; Perlis RH; Brown HE; Roffman JL; Hooker JM.,https://doi.org/10.1172/jci123743,,,
post.zip/PMC10601128.pdf,,12,Romidepsin for the treatment of peripheral T-cell lymphoma,verified,verified,,Europe PMC,false,Iyer SP; Foss FF,Iyer SP; Foss FF.,https://doi.org/10.1634/theoncologist.2015-0043,,,
post.zip/PMC10601128.pdf,,13,Class I HDAC inhibitors enhance YB-1 acetylation and oxidative stress to block sarcoma metastasis,verified,verified,,Europe PMC,false,El-Naggar AM; Somasekharan SP; Wang Y; Cheng H; Negri GL; Pan M,El-Naggar AM; Somasekharan SP; Wang Y; Cheng H; Negri GL; Pan M; Wang XQ; Delaidelli A; Rafn B; Cran J; Zhang F; Zhang H; Colborne S; Gleave M; Mandinova A; Kedersha N; Hughes CS; Surdez D; Delattre O; Wang Y; Huntsman DG; Morin GB; Sorensen PH.,https://doi.org/10.15252/embr.201948375,,,
post.zip/PMC10601128.pdf,,14,HDAC inhibitors elicit metabolic reprogramming by targeting super-enhancers in glioblastoma models,verified,verified,,CrossRef,false,Nguyen TTT; Zhang Y; Shang E; Shu C; Torrini C; Zhao J,Trang Thi Thu Nguyen; Yiru Zhang; Enyuan Shang; Chang Shu; Consuelo Torrini; Junfei Zhao; Elena Bianchetti; Angeliki Mela; Nelson Humala; Aayushi Mahajan; Arif O. Harmanci; Zhengdeng Lei; Mark Maienschein-Cline; Catarina M. Quinzii; Mike-Andrew Westhoff; Georg Karpel-Massler; Jeffrey N. Bruce; Peter Canoll; Markus D. Siegelin,https://doi.org/10.1172/jci129049,,,
post.zip/PMC10601128.pdf,,15,Vori-nostat in advanced prostate cancer patients progressing on prior chemotherapy (National Cancer Institute Trial 6862): trial results andinterleukin-6 analysis: a study by the department of defense prostate cancer clinical trial consortium and university of Chicago phase 2 consortium,verified,verified,,CrossRef,false,Bradley D; Rathkopf D; Dunn R; Stadler WM; Liu G; Smith DC,Deborah Bradley; Dana Rathkopf; Rodney Dunn; Walter M. Stadler; Glenn Liu; David C. Smith; Roberto Pili; James Zwiebel; Howard Scher; Maha Hussain,https://doi.org/10.1002/cncr.24597,,,
post.zip/PMC10601128.pdf,,16,Opening tight junctions may be key to opening the blood-prostate barrier,verified,verified,,Europe PMC,false,Shang Y; Cui D,Shang Y; Cui D; Yi S.,https://doi.org/10.12659/msm.890902,,,
post.zip/PMC10601128.pdf,,17,Understanding failure and improving treatment using HDAC inhibitors for prostate cancer,verified,verified,,Europe PMC,false,Rana Z; Diermeier S; Hanif M; Rosengren RJ,Rana Z; Diermeier S; Hanif M; Rosengren RJ.,https://doi.org/10.3390/biomedicines8020022,,,
post.zip/PMC10601128.pdf,,18,Validation of histone deacetylase 3 as a therapeutic target in castration-resistant prostate cancer,verified,verified,,CrossRef,false,McLeod AB; Stice JP; Wardell SE; Alley HM; Chang CY; McDonnell DP,Abigail B. McLeod; James P. Stice; Suzanne E. Wardell; Holly M. Alley; Ching‐yi Chang; Donald P. McDonnell,https://doi.org/10.1002/pros.23467,,,
post.zip/PMC10601128.pdf,,19,Exposing hidden targets: combining epigenetic and immunotherapy to overcome cancer resistance,verified,verified,,Europe PMC,false,Olino K; Park T,Olino K; Park T; Ahuja N.,https://doi.org/10.1016/j.semcancer.2020.01.001,,,
post.zip/PMC10601128.pdf,,20,Effective com-binatorial immunotherapy for castration-resistant prostate cancer,verified,verified,,Semantic Scholar,false,Lu X; Horner JW; Paul E; Shang X; Troncoso P; Deng P,Xin Lu; James W. Horner; E. Paul; Xiaoying Shang; P. Troncoso; Pingna Deng; Shan Jiang; Qing Chang; D. Spring; Padmanee Sharma; J. Zebala; D. Maeda; Y. Wang; Ronald A. DePinho,https://www.semanticscholar.org/paper/c3dfa529ac8c094fda8dc466a80fabc6c296ca13,,,
post.zip/PMC10601128.pdf,,21,Myeloid-derived suppressor cells as regulators of the immune system,verified,verified,,Europe PMC,false,Gabrilovich DI,Gabrilovich DI; Nagaraj S.,https://doi.org/10.1038/nri2506,,,
post.zip/PMC10601128.pdf,,22,Immunogenicity of prostate cancer is augmented by BET bromodomain inhibition,verified,verified,,Europe PMC,false,Mao W; Ghasemzadeh A; Freeman ZT; Obradovic A; Chaimowitz MG; Nirschl TR,Mao W; Ghasemzadeh A; Freeman ZT; Obradovic A; Chaimowitz MG; Nirschl TR; McKiernan E; Yegnasubramanian S; Drake CG.,https://doi.org/10.1186/s40425-019-0758-y,,,
post.zip/PMC10601128.pdf,,23,High tissue density of FOXP3+ T cells is associated with clinical outcome in prostate cancer,verified,verified,,Europe PMC,false,Flammiger A; Weisbach L; Hul; Tennstedt P; Simon R; Minner S,Flammiger A; Weisbach L; Huland H; Tennstedt P; Simon R; Minner S; Bokemeyer C; Sauter G; Schlomm T; Trepel M.,https://doi.org/10.1016/j.ejca.2012.11.035,,,
post.zip/PMC10601128.pdf,,24,Myeloid-derived cells in prostate cancer progression: phenotype and prospective therapies,verified,verified,,Europe PMC,false,Lopez-Bujanda Z; Drake CG,Lopez-Bujanda Z; Drake CG.,https://doi.org/10.1189/jlb.5vmr1116-491rr,,,
post.zip/PMC10601128.pdf,,25,CCL2 recruits inflammatory monocytes to facilitate breast-tumour metastasis,verified,verified,,Europe PMC,false,Qian BZ; Li J; Zhang H; Kitamura T; Zhang J; Campion LR,Qian BZ; Li J; Zhang H; Kitamura T; Zhang J; Campion LR; Kaiser EA; Snyder LA; Pollard JW.,https://doi.org/10.1038/nature10138,,,
post.zip/PMC10601128.pdf,,26,New strategies in bladder Cancer: a second coming for immunotherapy,verified,verified,,CrossRef,false,Ghasemzadeh A; Bivalacqua TJ; Hahn NM; Drake CG,Ali Ghasemzadeh; Trinity J. Bivalacqua; Noah M. Hahn; Charles G. Drake,https://doi.org/10.1158/1078-0432.ccr-15-1135,,,
post.zip/PMC10601128.pdf,,27,Meta-analysis evaluating the impact of site of metastasis on overall survival in men with castration-resistant prostate cancer,verified,verified,,CrossRef,false,Halabi S; Kelly WK; Ma H; Zhou H; Solomon NC; Fizazi K,Susan Halabi; William Kevin Kelly; Hua Ma; Haojin Zhou; Nicole C. Solomon; Karim Fizazi; Catherine M. Tangen; Mark Rosenthal; Daniel P. Petrylak; Maha Hussain; Nicholas J. Vogelzang; Ian M. Thompson; Kim N. Chi; Johann de Bono; Andrew J. Armstrong; Mario A. Eisenberger; Abderrahim Fandi; Shaoyi Li; John C. Araujo; Christopher J. Logothetis; David I. Quinn; Michael J. Morris; Celestia S. Higano; Ian F. Tannock; Eric J. Small,https://doi.org/10.1200/jco.2015.65.7270,,,
post.zip/PMC10601128.pdf,,28,The contribution of the immune system in bone metastasis pathogenesis,verified,verified,,Europe PMC,false,Xiang L; Gilkes DM,Xiang L; Gilkes DM.,https://doi.org/10.3390/ijms20040999,,,
post.zip/PMC10601128.pdf,,29,Initial results from a phase II study of nivolumab (NIVO) plus ipilimumab (IPI) for the treatment of metastatic castration-resistant prostate cancer (mCRPC; CheckMate 650),verified,verified,,Semantic Scholar,false,Sharma P; Pachynski RK; Narayan V; Flechon A; Gravis G; Galsky MD,Padmanee Sharma; R. Pachynski; V. Narayan; A. Fléchon; G. Gravis; M. D. Galsky; H. Mahammedi; Akash Patnaik; S. Subudhi; M. Ciprotti; T. Duan; A. Saci; Sarah Hu; G. Han; K. Fizazi,https://www.semanticscholar.org/paper/1cfe4579a120ccf37efe89e4f6146f71b6ecf804,,,
post.zip/PMC10601128.pdf,,30,A primer on tumour immunology and prostate cancer immunotherapy,verified,verified,,Europe PMC,false,Ren R; Koti M; Hamilton T; Graham CH; Nayak JG; Singh J,Ren R; Koti M; Hamilton T; Graham CH; Nayak JG; Singh J; Drachenberg DE; Siemens DR.,https://doi.org/10.5489/cuaj.3418,,,
post.zip/PMC10601128.pdf,,31,Immunotherapy for prostate cancer: lessons from responses to tumor-associated antigens,verified,verified,,Europe PMC,false,Westdorp H; Sköld AE; Snijer BA; Franik S; Mulder SF; Major PP,Westdorp H; Sköld AE; Snijer BA; Franik S; Mulder SF; Major PP; Foley R; Gerritsen WR; de Vries IJ.,https://doi.org/10.3389/fimmu.2014.00191,,,
post.zip/PMC10601128.pdf,,32,Epi-genetic priming restores the HLA class-I antigen processing machinery expression in Merkel cell carcinoma,verified,verified,,CrossRef,false,Ritter C; Fan K; Paschen A; Reker Hardrup S; Ferrone S; Nghiem P,Cathrin Ritter; Kaiji Fan; Annette Paschen; Sine Reker Hardrup; Soldano Ferrone; Paul Nghiem; Selma Ugurel; David Schrama; Jürgen C. Becker,https://doi.org/10.1038/s41598-017-02608-0,,,
post.zip/PMC10601128.pdf,,33,HDAC inhibitors enhance T-cell chemokine expression and augment response to PD-1 immunotherapy in lung adenocarcinoma,verified,verified,,CrossRef,false,Zheng H; Zhao W; Yan C; Watson CC; Massengill M; Xie M,Hong Zheng; Weipeng Zhao; Cihui Yan; Crystina C. Watson; Michael Massengill; Mengyu Xie; Chris Massengill; David R. Noyes; Gary V. Martinez; Roha Afzal; Zhihua Chen; Xiubao Ren; Scott J. Antonia; Eric B. Haura; Brian Ruffell; Amer A. Beg,https://doi.org/10.1158/1078-0432.ccr-15-2584,,,
post.zip/PMC10601128.pdf,,34,Epigenetic modulation of MAGE-A3 antigen expression in multiple myeloma following treatment with the demethylation agent 5-azac-itidine and the histone deacetlyase inhibitor MGCD0103,verified,verified,,Europe PMC,false,Moreno-Bost A; Szmania S; Stone K; Garg T; Hoerring A; Szymonifka J,Moreno-Bost A; Szmania S; Stone K; Garg T; Hoerring A; Szymonifka J; Shaughnessy J; Barlogie B; Prentice HG; van Rhee F.,https://doi.org/10.3109/14653249.2010.529893,,,
post.zip/PMC10601128.pdf,,36,Histone deacetylase inhibition facilitates GM-CSF-mediated expansion of myeloid-derived suppressor cells in vitro and in vivo,verified,verified,,CrossRef,false,Rosborough BR; Castellaneta A; Natarajan S; Thomson AW; Turnquist HR,Brian R Rosborough; Antonino Castellaneta; Sudha Natarajan; Angus W Thomson; Hēth R Turnquist,https://doi.org/10.1189/jlb.0311119,,,
post.zip/PMC10601128.pdf,,38,Imaging assisted evaluation of antitumor efficacy of a new histone deacetylase inhibitor in the castration-resistant prostate cancer,verified,verified,,CrossRef,false,Chen Z; Wang X; Yang X; Xu Y; Yang Y; Wang H,Zude Chen; Xiashuang Wang; Xiaoshuang Yang; Yulong Xu; Yu Yang; Hao Wang; Tao Li; Ping Bai; Gengyang Yuan; Huabiao Chen; Jing Yang; Stephanie A. Fiedler; Robin Striar; Daniela R. Bernales; Robert E. Koegel; Qi Cao; Chongzhao Ran; Bo Xiang; Hong Li; Changning Wang,https://doi.org/10.1007/s00259-020-04896-7,,,
post.zip/PMC10601128.pdf,,39,Epigenetic therapy inhibits metastases by disrupting premetastatic niches,verified,verified,,Europe PMC,false,Lu Z; Zou J; Li S; Topper MJ; Tao Y; Zhang H,Lu Z; Zou J; Li S; Topper MJ; Tao Y; Zhang H; Jiao X; Xie W; Kong X; Vaz M; Li H; Cai Y; Xia L; Huang P; Rodgers K; Lee B; Riemer JB; Day CP; Yen RC; Cui Y; Wang Y; Wang Y; Zhang W; Easwaran H; Hulbert A; Kim K; Juergens RA; Yang SC; Battafarano RJ; Bush EL; Broderick SR; Cattaneo SM; Brahmer JR; Rudin CM; Wrangle J; Mei Y; Kim YJ; Zhang B; Wang KK; Forde PM; Margolick JB; Nelkin BD; Zahnow CA; Pardoll DM; Housseau F; Baylin SB; Shen L; Brock MV.,https://doi.org/10.1038/s41586-020-2054-x,,,
post.zip/PMC10601128.pdf,,40,HDAC inhibition potentiates anti-tumor activity of macrophages and enhances anti-PD-L1-mediated tumor suppression,verified,verified,,CrossRef,false,Li X; Su X; Liu R; Pan Y; Fang J; Cao L,Xiaolei Li; Xiao Su; Rui Liu; Yongsha Pan; Jiankai Fang; Lijuan Cao; Chao Feng; Qianwen Shang; Yongjing Chen; Changshun Shao; Yufang Shi,https://doi.org/10.1038/s41388-020-01636-x,,,
post.zip/PMC10601128.pdf,,41,Effect of dietary selenium and cancer cell xenograft on peripheral T and B lymphocytes in adult nude mice,verified,verified,,Europe PMC,false,Cheng WH; Holmstrom A; Li X; Wu RT; Zeng H,Cheng WH; Holmstrom A; Li X; Wu RT; Zeng H; Xiao Z.,https://doi.org/10.1007/s12011-011-9235-2,,,
post.zip/PMC10601128.pdf,,42,TLR9-targeted STAT3 silencing abrogates immunosuppressive activity of myeloid-derived suppressor cells from prostate cancer patients,verified,verified,,CrossRef,false,Hossain DM; Pal SK; Moreira D; Duttagupta P; Zhang Q; Won H,Dewan M. S. Hossain; Sumanta K. Pal; Dayson Moreira; Priyanka Duttagupta; Qifang Zhang; Haejung Won; Jeremy Jones; Massimo D'Apuzzo; Stephen Forman; Marcin Kortylewski,https://doi.org/10.1158/1078-0432.ccr-14-3145,,,
post.zip/PMC10601128.pdf,,43,Polymorphonuclear MDSCs are enriched in the stroma and expanded in metastases of prostate cancer,verified,verified,,Europe PMC,false,Wen J; Huang G; Liu S; Wan J; Wang X; Zhu Y,Wen J; Huang G; Liu S; Wan J; Wang X; Zhu Y; Kaliney W; Zhang C; Cheng L; Wen X; Lu X.,https://doi.org/10.1002/cjp2.160,,,
post.zip/PMC10601128.pdf,,44,Entinostat neutralizes myeloid-derived suppressor cells and enhances the antitumor effect of PD-1 inhibition in murine models of lung and renal cell carcinoma,verified,verified,,Europe PMC,false,Orillion A; Hashimoto A; Damayanti N; Shen L; Adelaiye-Ogala R; Arisa S,Orillion A; Hashimoto A; Damayanti N; Shen L; Adelaiye-Ogala R; Arisa S; Chintala S; Ordentlich P; Kao C; Elzey B; Gabrilovich D; Pili R.,https://doi.org/10.1158/1078-0432.ccr-17-0741,,,
post.zip/PMC10601128.pdf,,45,"Pembrolizumab for treatment-refractory metastatic castration-resistant prostate cancer: multicohort, open-label phase II KEYNOTE-199 study",verified,verified,,CrossRef,false,Antonarakis ES; Piulats JM; Gross-Goupil M; Goh J; Ojamaa K; Hoimes CJ,Emmanuel S. Antonarakis; Josep M. Piulats; Marine Gross-Goupil; Jeffrey Goh; Kristiina Ojamaa; Christopher J. Hoimes; Ulka Vaishampayan; Ranaan Berger; Ahmet Sezer; Tuomo Alanko; Ronald de Wit; Chunde Li; Aurelius Omlin; Giuseppe Procopio; Satoshi Fukasawa; Ken-ichi Tabata; Se Hoon Park; Susan Feyerabend; Charles G. Drake; Haiyan Wu; Ping Qiu; Jeri Kim; Christian Poehlein; Johann Sebastian de Bono,https://doi.org/10.1200/jco.19.01638,,,
post.zip/PMC10601128.pdf,,46,Cancer genome landscapes,verified,verified,,Europe PMC,false,Vogelstein B; Papadopoulos N; Velculescu VE; Zhou S; Diaz LA Jr; Kinzler KW,Vogelstein B; Papadopoulos N; Velculescu VE; Zhou S; Diaz LA; Kinzler KW.,https://doi.org/10.1126/science.1235122,,,
post.zip/PMC10601128.pdf,,47,"Association and prognostic significance of BRCA1/2-mutation status with neoantigen load, number of tumor-infiltrating lymphocytes and expression of PD-1/PD-L1 in high grade serous ovarian cancer",verified,verified,,PubMed,false,Strickl; KC; Howitt BE; Shukla SA; Rodig S; Ritterhouse LL; Liu JF,Strickland KC; Howitt BE; Shukla SA; Rodig S; Ritterhouse LL; Liu JF; Garber JE; Chowdhury D; Wu CJ; D'Andrea AD; Matulonis UA; Konstantinopoulos PA,https://pubmed.ncbi.nlm.nih.gov/26871470/,,,
post.zip/PMC10601128.pdf,,48,Mismatch repair deficiency may be common in ductal adenocarcinoma of the prostate,verified,verified,,Europe PMC,false,Schweizer MT; Cheng HH; Tretiakova MS; Vakar-Lopez F; Klemfuss N; Konnick EQ,Schweizer MT; Cheng HH; Tretiakova MS; Vakar-Lopez F; Klemfuss N; Konnick EQ; Mostaghel EA; Nelson PS; Yu EY; Montgomery B; True LD; Pritchard CC.,https://doi.org/10.18632/oncotarget.12697,,,
post.zip/PMC10601128.pdf,,49,Combined CTLA-4 and PD-L1 blockade in patients with chemotherapy-naïve metastatic castration-resistant prostate cancer is associated with increased myeloid and neutrophil immune subsets in the bone microen-vironment,verified,verified,,Semantic Scholar,false,Subudhi SK; Siddiqui BA; Aparicio AM; Yadav SS; Basu S; Chen H,S. Subudhi; B. Siddiqui; A. Aparicio; S. Yadav; Sreyashi Basu; Hong Chen; S. Jindal; R. Tidwell; Ashwin Varma; C. Logothetis; J. Allison; P. Corn; Padmanee Sharma,https://www.semanticscholar.org/paper/410c01a9673da51a860fda90be4a0e41c6904d6b,,,
post.zip/PMC10601128.pdf,,50,Novel genetic subtypes of urothelial carcinoma with differential outcomes on immune checkpoint blockade,verified,verified,,CrossRef,false,Sarfaty M; Golkaram M; Funt SA; Al-Ahmadie H; Kaplan S; Song F,Michal Sarfaty; Mahdi Golkaram; Samuel A. Funt; Hikmat Al-Ahmadie; Shannon Kaplan; Fan Song; Ashley Regazzi; Vladimir Makarov; Fengshen Kuo; Irina Ostrovnaya; Venkatraman Seshan; Chen Zhao; Benjamin Greenbaum; Li Liu; Jonathan E. Rosenberg; Timothy A. Chan,https://doi.org/10.1200/jco.22.02144,,,
post.zip/PMC10601128.pdf,,51,Systemic inflammation shapes clinical outcomes in response to immune checkpoint blockade treatment: moving toward optimizing antitumor immunity,verified,verified,,CrossRef,false,,Ming Zheng,https://doi.org/10.1136/jitc-2022-006462,,,
post.zip/PMC10601128.pdf,,52,"Cabozantinib in combination with atezolizumab in patients with metastatic castration-resistant prostate cancer: results from an expansion cohort of a multicentre, open-label, phase 1b trial (COSMIC-021)",verified,verified,,CrossRef,false,Agarwal N; McGregor B; Maughan BL; Dorff TB; Kelly W; Fang B,Neeraj Agarwal; Bradley McGregor; Benjamin L Maughan; Tanya B Dorff; William Kelly; Bruno Fang; Rana R McKay; Parminder Singh; Lance Pagliaro; Robert Dreicer; Sandy Srinivas; Yohann Loriot; Ulka Vaishampayan; Sanjay Goel; Dominic Curran; Ashok Panneerselvam; Martin Schwickart; Toni K Choueiri; Sumanta Pal,https://doi.org/10.1016/s1470-2045(22)00278-9,,,
post.zip/PMC10601128.pdf,,53,Differences in tumor microenvironment dictate T helper lineage polarization and response to immune checkpoint therapy,verified,verified,,CrossRef,false,Jiao S; Subudhi SK; Aparicio A; Ge Z; Guan B; Miura Y,Shiping Jiao; Sumit K. Subudhi; Ana Aparicio; Zhongqi Ge; Baoxiang Guan; Yuji Miura; Padmanee Sharma,https://doi.org/10.1016/j.cell.2019.10.029,,,
post.zip/PMC10601128.pdf,,54,Human prostate cancer bone metastases have an actionable immunosuppressive microenvironment,verified,verified,,Europe PMC,false,Kfoury Y; Baryawno N; Severe N; Mei S; Gustafsson K; Hirz T,Kfoury Y; Baryawno N; Severe N; Mei S; Gustafsson K; Hirz T; Brouse T; Scadden EW; Igolkina AA; Kokkaliaris K; Choi BD; Barkas N; Randolph MA; Shin JH; Saylor PJ; Scadden DT; Sykes DB; Kharchenko PV; as part of the Boston Bone Metastases Consortium.,https://doi.org/10.1016/j.ccell.2021.09.005,,,
post.zip/PMC10601128.pdf,,37,,skipped,skipped,short_title,,,,,,,,
post.zip/PMC10664275.pdf,,2,21:453 Required for the Intergenerational Effect of a Paternal Low-Protein Diet,not_found,not_found,,,false,Yoshida K; Maekawa T; Ly NH; Fujita SI; Muratani M; Ando M; Katou Y; Araki H; Miura F,,,,,OpenAlex
post.zip/PMC10664275.pdf,,56,Int J Mol Sci. 2022;23(18):10851,not_found,not_found,,,false,Luo J; Tan X; Li H; Offspring Health,,,,,OpenAlex
post.zip/PMC10664275.pdf,,29,WHO laboratory manual for the Examination and processing of human semen,mismatch,mismatch,,Open Library,false,World Health Organization,World Health Organization (WHO),https://openlibrary.org/works/OL16979513W,,,OpenAlex
post.zip/PMC10664275.pdf,,32,"Obesity or Overweight, a Chronic Inflammatory Status in Male Reproductive System, Leads to Mice and Human Subfertility",mismatch,mismatch,,Europe PMC,false,Fan W; Xu Y; Liu Y; Zhang Z; Lu L; Ding Z. Obesity or Overweight; Leads to Mice; Human Subfertility,Fan W; Xu Y; Liu Y; Zhang Z; Lu L; Ding Z.,https://doi.org/10.3389/fphys.2017.01117,,,OpenAlex
post.zip/PMC10664275.pdf,,1,Sperm tsRNAs contribute to intergenerational inheritance of an acquired metabolic disorder,verified,verified,,CrossRef,false,Chen Q; Yan M; Cao Z; Li X; Zhang Y; Shi J; Feng GH; Peng H; Zhang X; Zhang Y,Qi Chen; Menghong Yan; Zhonghong Cao; Xin Li; Yunfang Zhang; Junchao Shi; Gui-hai Feng; Hongying Peng; Xudong Zhang; Ying Zhang; Jingjing Qian; Enkui Duan; Qiwei Zhai; Qi Zhou,https://doi.org/10.1126/science.aad7977,,,
post.zip/PMC10664275.pdf,,3,Human sperm tsRNA as potential biomarker and therapy target for male fertility,verified,verified,,CrossRef,false,Chen X; Sun Q; Zheng Y; Liu Z; Meng X; Zeng W,Xiaoxu Chen; Qian Sun; Yi Zheng; Zidong Liu; Xiangqian Meng; Wenxian Zeng; Hongzhao Lu,https://doi.org/10.1530/rep-20-0415,,,
post.zip/PMC10664275.pdf,,4,Proteomic Profiling of Mouse Epididymosomes Reveals their Contributions to Post-testicular Sperm Maturation,verified,verified,,CrossRef,false,Nixon B; De Iuliis GN; Hart HM; Zhou W; Mathe A; Bernstein IR; Anderson AL; Stanger SJ; Skerrett-Byrne DA; Jamaluddin MFB,Brett Nixon; Geoffry N. De Iuliis; Hanah M. Hart; Wei Zhou; Andrea Mathe; Ilana R. Bernstein; Amanda L. Anderson; Simone J. Stanger; David A. Skerrett-Byrne; M. Fairuz B. Jamaluddin; Juhura G. Almazi; Elizabeth G. Bromfield; Martin R. Larsen; Matthew D. Dun,https://doi.org/10.1074/mcp.ra118.000946,,,
post.zip/PMC10664275.pdf,,5,Small RNAs Are Trafficked from the Epididymis to Developing Mammalian Sperm,verified,verified,,Europe PMC,false,Sharma U; Sun F; Conine CC; Reichholf B; Kukreja S; Herzog VA; Ameres SL; Rando OJ,Sharma U; Sun F; Conine CC; Reichholf B; Kukreja S; Herzog VA; Ameres SL; Rando OJ.,https://doi.org/10.1016/j.devcel.2018.06.023,,,
